neo_id,name,is_potentially_hazardous,close_approach_date,relative_velocity_km_s,miss_distance_km,orbiting_body,estimated_diameter_min_km,estimated_diameter_max_km
54423136,(2024 BZ3),False,2024-Jan-23 11:16,5.7060365924,938167.392532579,Earth,0.0073207399,0.016369672
54423783,(2024 CJ),False,2024-Jan-23 23:42,6.4168589788,3605748.903611836,Earth,0.0242412481,0.0542050786
54423946,(2024 CC1),False,2024-Jan-23 19:02,3.0934752395,19105860.207422199,Earth,0.0345585074,0.0772751717
54439420,(2024 JQ),False,2024-Jan-23 21:40,4.3610886741,28725786.393271649,Earth,0.0243531406,0.0544552779
2163693,163693 Atira (2003 CP20),False,2024-Jan-26 20:40,17.3727597869,33600364.037563366,Earth,1.3885290704,3.1048453901
3471216,(2009 TQ),False,2024-Jan-26 01:07,13.4497446981,55021576.853080046,Earth,0.0175612318,0.0392681082
3556206,(2011 CQ1),False,2024-Jan-26 05:13,4.6248127278,4328877.107189081,Earth,0.0010105434,0.0022596438
3596262,(2012 BX34),False,2024-Jan-26 14:55,18.5018325092,44118483.509263547,Earth,0.0080270317,0.0179489885
3673977,(2014 MA18),False,2024-Jan-26 07:04,13.327171756,55737019.615683911,Earth,0.0211132445,0.0472106499
3705040,(2015 BA93),False,2024-Jan-26 16:05,12.5110355755,28613286.999857209,Earth,0.1623883902,0.3631114793
3767310,(2017 BU32),False,2024-Jan-26 15:16,14.4204813167,36164281.734545697,Earth,0.0133215567,0.0297879063
3836251,(2018 VB10),False,2024-Jan-26 20:26,5.6172869871,42059665.921299675,Earth,0.0183888672,0.0411187571
54145460,(2021 JG6),False,2024-Jan-26 20:37,17.2451730401,63249292.273143942,Earth,0.042320908,0.0946324271
54294032,(2022 PK1),False,2024-Jan-26 04:31,10.1813179798,28585644.320398396,Earth,0.0243531406,0.0544552779
54382905,(2023 RN9),False,2024-Jan-26 06:26,5.6189037702,36385784.389233103,Earth,0.0061738344,0.0138051134
54408199,(2023 WY2),False,2024-Jan-26 12:48,13.050618564,68849075.691352103,Earth,0.439091446,0.9818383215
54422950,(2024 BC3),False,2024-Jan-26 07:27,17.8948028536,7422276.807876294,Earth,0.0960627415,0.2148028201
54423318,(2024 BA5),False,2024-Jan-26 09:33,8.7826206032,2766491.433982897,Earth,0.0166170902,0.0371569432
54423504,(2024 CA),False,2024-Jan-26 17:07,3.8360824547,31417759.478019518,Earth,0.0375452479,0.0839537266
54426232,(2024 CY2),False,2024-Jan-26 17:14,4.8396638435,15360161.060285811,Earth,0.0213086029,0.0476474846
54428583,(2024 DS1),False,2024-Jan-26 23:08,17.346717302,40247464.685570098,Earth,0.2170475943,0.4853331752
2418265,418265 (2008 EA32),False,2024-Jan-25 04:10,18.731902447,62161537.587180772,Earth,1.3444819516,3.0063530383
2505657,505657 (2014 SR339),True,2024-Jan-25 05:19,16.4652725694,63956600.397250178,Earth,0.5352479056,1.1968507018
3620469,(2012 XS93),False,2024-Jan-25 05:23,26.0745983941,15888843.642892987,Earth,0.2745079817,0.6138185073
3743896,(2016 CM246),False,2024-Jan-25 06:48,30.7496321208,26961837.396998453,Earth,0.2063264836,0.4613600429
3767316,(2017 BN91),False,2024-Jan-25 22:16,11.3506493591,21545932.529816106,Earth,0.0310852938,0.0695088301
3767322,(2017 BG92),False,2024-Jan-25 05:14,6.2877597091,4502103.242685805,Earth,0.0046833323,0.0104722495
3838041,(2019 BV3),False,2024-Jan-25 09:40,15.5096182247,28419988.241037921,Earth,0.0253837029,0.0567596853
3989284,(2020 BW12),False,2024-Jan-25 08:10,12.6930844103,46520517.760769998,Earth,0.0160160338,0.0358129403
54106310,(2021 BZ),False,2024-Jan-25 01:38,16.7747273041,20133822.76399591,Earth,0.0296862251,0.0663804174
54161317,(2021 LL15),False,2024-Jan-25 23:47,13.0379073918,52320229.890999042,Earth,0.013506878,0.0302022973
54213623,(2021 UL4),False,2024-Jan-25 03:53,11.3245885552,28021727.99865521,Earth,0.0385971268,0.0863057993
54340314,(2023 BP6),False,2024-Jan-25 06:22,13.7119677505,28341602.607345949,Earth,0.0451393163,0.1009345797
54421914,(2024 BD2),False,2024-Jan-25 06:41,12.773068529,19424897.60659327,Earth,0.0490405098,0.1096579137
54423323,(2024 BF5),False,2024-Jan-25 01:51,12.2958560346,5875694.085185004,Earth,0.0217047594,0.0485333175
54423509,(2024 CC),False,2024-Jan-25 07:02,5.8650424822,3916548.277197321,Earth,0.0244655496,0.0547066321
54427940,(2024 DU),False,2024-Jan-25 23:22,16.76389844,46327165.251436019,Earth,0.1487835705,0.3326901775
54496624,(2024 UU9),False,2024-Jan-25 17:43,10.243320625,46557418.917765028,Earth,0.0120380177,0.0269178258
2152742,152742 (1998 XE12),False,2024-Jan-28 00:38,24.9483491558,17412222.269888151,Earth,0.4023045798,0.8995803882
2476904,476904 (2008 WK32),False,2024-Jan-28 06:14,13.7949672494,44267979.682631521,Earth,0.4004561582,0.8954471917
3596682,(2012 BL77),False,2024-Jan-28 12:43,30.0106991669,63116189.034370568,Earth,0.058150704,0.130028927
3769438,(2017 BG136),False,2024-Jan-28 00:27,18.7942850788,57501280.134561595,Earth,0.0169260249,0.0378477424
54240420,(2022 BM4),False,2024-Jan-28 14:07,28.3992982417,51319498.694540579,Earth,0.1970402621,0.4405954204
54305658,(2022 SR4),False,2024-Jan-28 15:34,9.2291014022,40961834.292893731,Earth,0.0193443872,0.0432553648
54341646,(2023 DA),False,2024-Jan-28 13:24,3.9579286121,21642004.805522651,Earth,0.0138214936,0.0309057992
54382906,(2023 RO9),False,2024-Jan-28 04:13,9.4975922038,58396506.131701089,Earth,0.0177237239,0.0396314515
54403793,(2023 VV3),False,2024-Jan-28 14:34,12.1113836563,23258289.948018994,Earth,0.0930154254,0.2079888141
54419015,(2024 AQ),True,2024-Jan-28 15:55,14.4969302508,17013127.316270201,Earth,0.1594244681,0.3564839479
54420626,(2024 AP4),True,2024-Jan-28 03:04,22.6056159757,17923864.189043201,Earth,0.1772372393,0.3963145151
54420789,(2024 AU4),False,2024-Jan-28 00:18,17.4216401421,6306071.643875885,Earth,0.06259721,0.1399716167
54423047,(2024 BP3),False,2024-Jan-28 13:36,13.6734117113,708455.016176591,Earth,0.008405334,0.0187948982
54423829,(2024 CR),False,2024-Jan-28 19:56,10.2374501212,2599481.568697857,Earth,0.0109283596,0.0244365549
54425948,(2024 CW1),False,2024-Jan-28 22:44,8.3241367507,6522980.866045367,Earth,0.0124324001,0.0277996916
54426080,(2024 CU2),False,2024-Jan-28 07:13,12.4568550242,25022901.498298633,Earth,0.057089334,0.1276556316
54426239,(2024 CE3),False,2024-Jan-28 03:28,6.6391587324,12842913.470646528,Earth,0.0255008688,0.0570216761
54426477,(2024 CO4),False,2024-Jan-28 21:10,11.4726689198,2994074.80825198,Earth,0.0128989683,0.02884297
54427938,(2024 BW17),False,2024-Jan-28 12:50,13.5442197992,22106449.972993105,Earth,0.0518268695,0.1158884032
54467483,(2024 QT1),False,2024-Jan-28 01:31,7.6591583933,58670807.78382736,Earth,0.0077366861,0.017299756
54497180,(2024 VL),False,2024-Jan-28 15:51,8.0232470459,55208362.045840599,Earth,0.0152249185,0.0340439527
2382825,382825 (2003 XB22),True,2024-Jan-27 11:21,15.8386281813,61020851.823819314,Earth,0.3669061375,0.8204270649
3512347,(2010 FC6),False,2024-Jan-27 19:39,19.4531382702,74539243.195536225,Earth,0.2390864572,0.5346135707
3624597,(2013 BV15),False,2024-Jan-27 05:57,14.4454363852,31489029.234708561,Earth,0.0361871997,0.0809170384
3768612,(2017 CG1),False,2024-Jan-27 20:45,3.6231436831,64740200.099023913,Earth,0.0646479826,0.1445572836
3785706,(2017 SY32),True,2024-Jan-27 16:22,14.1611648595,73795966.238280373,Earth,0.1594244681,0.3564839479
3797715,(2018 BX),False,2024-Jan-27 11:08,8.4371849892,15074613.852035687,Earth,0.0040230458,0.0089958039
54105101,(2021 AB4),False,2024-Jan-27 13:14,11.7260648246,28654158.82839714,Earth,0.0113908197,0.0254706471
54117570,(2021 CT6),False,2024-Jan-27 10:29,11.5731429057,18799147.847645114,Earth,0.0555334912,0.1241766613
54130039,(2021 ET),False,2024-Jan-27 06:30,15.7021696835,18440669.089726839,Earth,0.1326034968,0.2965104328
54132435,(2021 FK2),False,2024-Jan-27 17:35,15.4842530563,65731030.519491314,Earth,0.0068953287,0.0154184238
54195890,(2021 RP12),False,2024-Jan-27 10:01,18.3737149041,47757806.109327364,Earth,0.0324007435,0.0724502651
54202336,(2021 TG1),False,2024-Jan-27 14:47,20.4674664406,63381902.960930341,Earth,0.0060891262,0.0136157002
54225504,(2021 PL132),False,2024-Jan-27 08:21,12.2362342394,16605060.828790481,Earth,0.0060611492,0.0135531417
54239847,(2022 BN1),False,2024-Jan-27 19:36,17.2189643446,67335988.799421459,Earth,0.0125474356,0.028056919
54298756,(2016 FM151),False,2024-Jan-27 01:23,3.3611675164,38594044.878763442,Earth,0.067383719,0.1506745763
54314209,(2022 TZ1),False,2024-Jan-27 01:52,37.6014127033,72063770.496938915,Earth,0.0584191154,0.1306291133
54382890,(2023 RA8),False,2024-Jan-27 05:00,6.4490888058,32903459.069015226,Earth,0.0200703514,0.0448786701
54383306,(2023 RA13),False,2024-Jan-27 00:38,3.1521750046,18158487.504436401,Earth,0.0235806068,0.0527278398
54421075,(2024 BJ),False,2024-Jan-27 17:29,6.3467681741,353564.078934313,Earth,0.0148099972,0.0331161605
54421389,(2024 BF1),False,2024-Jan-27 22:59,26.0211539532,4018425.967525382,Earth,0.0586887658,0.1312320699
54423138,(2024 BB4),False,2024-Jan-27 06:06,10.481808825,11886177.88577104,Earth,0.0213086029,0.0476474846
54423311,(2024 BP4),False,2024-Jan-27 00:02,11.2466579768,3012301.019864069,Earth,0.0108281678,0.0242125192
54423320,(2024 BC5),False,2024-Jan-27 07:42,12.4316672327,2579700.840739237,Earth,0.0288771931,0.0645713667
54423321,(2024 BD5),False,2024-Jan-27 03:44,4.6633368663,18571527.567581502,Earth,0.0439091446,0.0981838322
54426235,(2024 CB3),False,2024-Jan-27 14:44,3.9647353915,23370037.941251998,Earth,0.0256185754,0.0572848762
54432468,(2024 FL5),False,2024-Jan-27 07:53,15.6650797866,56170916.284749098,Earth,0.1447288051,0.3236234466
2666360,666360 (2010 FC6),False,2024-Jan-27 19:39,19.4531384987,74539243.689209196,Earth,0.2390864572,0.5346135707
3183847,(2004 LO2),False,2024-Jan-22 03:21,19.1371842643,47061356.277338912,Earth,0.02658,0.0594346868
3557196,(2011 CC22),True,2024-Jan-22 09:40,17.8955558838,59225836.660671503,Earth,0.1515496636,0.3388753497
3790065,(2017 WT28),False,2024-Jan-22 14:13,3.8685129844,13897421.31654388,Earth,0.0063760979,0.0142573883
3838241,(2019 CF4),False,2024-Jan-22 10:24,15.2321361206,61346269.377668654,Earth,0.0105816886,0.023661375
54101721,(2020 YK3),False,2024-Jan-22 06:59,6.5901078959,9419521.88724005,Earth,0.0097848681,0.0218796303
54212941,(2021 UB3),False,2024-Jan-22 01:21,16.620202532,54137889.10029706,Earth,0.0098754064,0.02208208
54418440,(2023 YU1),False,2024-Jan-22 05:32,21.3983433945,19995160.079418874,Earth,0.1440638367,0.3221365319
54421078,(2024 BM),False,2024-Jan-22 03:49,5.9753646619,3034029.676647746,Earth,0.0105816886,0.023661375
54421917,(2024 BG2),False,2024-Jan-22 19:06,31.5954574383,554989.39796625,Earth,0.0107784169,0.0241012728
54422161,(2024 BR2),False,2024-Jan-22 11:58,4.041865318,292974.323621588,Earth,0.0101989386,0.02280552
54423141,(2024 BD4),False,2024-Jan-22 04:34,1.9090142776,798313.190840567,Earth,0.0131994239,0.0295148091
54423505,(2024 BX5),False,2024-Jan-22 02:03,2.8104202294,6784260.56214047,Earth,0.008366715,0.0187085435
54426896,(2024 CZ6),False,2024-Jan-22 20:14,5.1514589156,4024026.582662868,Earth,0.021804944,0.0487573371
54435211,(2023 HO36),False,2024-Jan-22 10:41,8.3671118794,57384768.406595459,Earth,0.002053785,0.0045924029
2280136,280136 (2002 OM4),False,2024-Feb-03 18:52,37.7013034933,46058769.124825868,Earth,0.9562137328,2.1381589077
3366282,(2007 BD),False,2024-Feb-03 20:51,12.0613788286,24884676.701646874,Earth,0.022108281,0.0494356193
3370168,(2007 EG),False,2024-Feb-03 10:22,7.7480668991,4482294.195850394,Earth,0.0327005439,0.0731206391
3596685,(2012 BO77),False,2024-Feb-03 02:03,27.8524511147,46639131.069533468,Earth,0.0921626549,0.2060819612
3751819,(2016 GX220),False,2024-Feb-03 16:49,16.1613064676,60827675.959650231,Earth,0.0046190746,0.0103285648
3991546,(2020 CZ1),False,2024-Feb-03 01:33,12.3882049968,18159901.653101511,Earth,0.022108281,0.0494356193
54016203,(2020 FL),False,2024-Feb-03 02:13,9.4038983173,36622277.797679599,Earth,0.0290104841,0.0648694146
54244189,(2022 CF),False,2024-Feb-03 11:22,10.1920494577,24321120.5517355,Earth,0.0299609084,0.0669946278
54306612,(2022 SS6),False,2024-Feb-03 14:33,10.7247545598,55308271.970666041,Earth,0.0900647767,0.2013909631
54339214,(2023 BG),False,2024-Feb-03 09:36,12.4597066617,8146285.768913164,Earth,0.0584191154,0.1306291133
54374211,(2023 MW4),False,2024-Feb-03 16:02,7.6439334427,57883835.577591919,Earth,0.0378926498,0.0847305409
54402375,(1999 TJ10),False,2024-Feb-03 16:16,7.8277963769,55542460.794005613,Earth,0.1708263953,0.3819794322
54416588,(2023 XT11),False,2024-Feb-03 17:23,7.3997238427,18768396.838603228,Earth,0.1254743564,0.2805691903
54422167,(2024 AP7),False,2024-Feb-03 08:36,30.6115703027,53313182.357252393,Earth,0.2927891485,0.6546964391
54423046,(2024 BN3),False,2024-Feb-03 05:01,7.261683382,2876614.195956221,Earth,0.0085222639,0.0190563613
54423137,(2024 BA4),False,2024-Feb-03 04:36,12.9871534458,3517720.071541368,Earth,0.0117639989,0.0263051013
54423832,(2024 CT),False,2024-Feb-03 14:56,8.2117647625,681673.36221835,Earth,0.0114962176,0.0257063241
54426230,(2024 CW2),False,2024-Feb-03 10:21,7.7485945687,4482860.109632817,Earth,0.0361372397,0.0808053245
54426241,(2024 CG3),False,2024-Feb-03 02:58,4.3084708867,27141604.445044548,Earth,0.0485909037,0.1086525639
54428637,(2024 DT1),False,2024-Feb-03 18:58,10.7797388285,28277876.697246331,Earth,0.0973991073,0.217791025
3422140,(2008 OS7),True,2024-Feb-02 14:41,18.1668475019,2854115.543975867,Earth,0.2241583786,0.5012333723
3655738,(2013 YW102),False,2024-Feb-02 21:34,10.5309803393,44251200.321778924,Earth,0.0506471459,0.1132504611
3738932,(2015 YQ1),False,2024-Feb-02 01:12,8.1804515947,41747982.57390036,Earth,0.0066765941,0.0149293183
3760540,(2016 TD18),False,2024-Feb-02 13:31,12.2995469516,30185483.181699697,Earth,0.0515887466,0.1153559443
3789224,(2017 VT12),False,2024-Feb-02 01:49,11.984125665,41198419.704030277,Earth,0.2210828104,0.4943561926
3837789,(2019 AB9),False,2024-Feb-02 08:54,7.3956039036,25319631.192210618,Earth,0.0334622374,0.0748238376
3838850,(2019 DX),False,2024-Feb-02 07:58,27.2428397245,73789106.29331344,Earth,0.010012787,0.0223892723
2585185,585185 (2017 VT12),False,2024-Feb-02 01:49,11.9841263632,41198422.471590872,Earth,0.2180494405,0.4875733714
54190077,(2021 QL1),False,2024-Feb-02 01:48,12.3600677875,34915066.994998321,Earth,0.0413575665,0.0924783301
54200435,(2021 SA2),False,2024-Feb-02 06:56,15.842627686,36855686.258690103,Earth,0.0152249185,0.0340439527
54234943,(2022 AD),False,2024-Feb-02 04:09,8.9647904605,32511479.977440418,Earth,0.0361871997,0.0809170384
54279935,(2022 KH1),False,2024-Feb-02 02:54,7.7418557969,53349766.53132068,Earth,0.0211132445,0.0472106499
54421643,(2024 BP1),False,2024-Feb-02 19:17,7.2065031912,3424380.21589016,Earth,0.0295498293,0.0660754271
54423041,(2024 BH3),False,2024-Feb-02 08:44,7.2778919635,9667724.066655067,Earth,0.0283501249,0.0633928065
54423042,(2024 BJ3),False,2024-Feb-02 13:50,17.7452411405,858071.032398222,Earth,0.0166170902,0.0371569432
54423050,(2024 BO3),False,2024-Feb-02 07:18,12.1280546063,5158343.530864603,Earth,0.011982708,0.0267941497
54423825,(2024 CP),False,2024-Feb-02 09:15,3.7756193665,13122292.160325072,Earth,0.0249203981,0.0557237043
54423945,(2024 CA1),False,2024-Feb-02 15:33,9.9565915078,15387798.593577896,Earth,0.0394961694,0.0883161196
54426237,(2024 CD3),False,2024-Feb-02 01:05,8.6086529,5649716.180296974,Earth,0.0164647438,0.0368162863
54427186,(2024 CO8),False,2024-Feb-02 13:32,10.5198913756,6136379.204545792,Earth,0.0131387781,0.0293792009
54487273,(2024 TK2),False,2024-Feb-02 10:48,19.3188360537,73983143.182983095,Earth,0.0236894499,0.0529712204
3383667,(2007 RF1),False,2024-Feb-04 20:22,10.9204815314,50796452.690398837,Earth,0.0160160338,0.0358129403
3444295,(2009 BB),False,2024-Feb-04 05:49,17.4922056926,69790132.207708844,Earth,0.6061149227,1.3553141694
3568303,(2011 MD),False,2024-Feb-04 14:14,2.3261952648,15899114.209858902,Earth,0.0066765941,0.0149293183
3708366,(2015 BS509),False,2024-Feb-04 08:37,22.4037337451,66284298.479807687,Earth,0.2325706875,0.5200438667
3752782,(2016 JA6),False,2024-Feb-04 01:02,7.6998185786,47165395.282893798,Earth,0.0146067964,0.0326617897
3780705,(2017 PY26),False,2024-Feb-04 07:21,16.0378484687,22312340.534128163,Earth,0.0852226386,0.1905636132
3838137,(2019 CB2),False,2024-Feb-04 02:13,16.9862666794,20909690.499858695,Earth,0.0167708462,0.0375007522
3838259,(2019 CC5),True,2024-Feb-04 07:10,14.9596837911,7336200.661843149,Earth,0.1072889455,0.2399053753
3989194,(2020 BP8),False,2024-Feb-04 07:38,13.1742398582,41154788.841973936,Earth,0.0211132445,0.0472106499
54051252,(2020 QA2),False,2024-Feb-04 10:51,11.3187961981,61251033.728050084,Earth,0.022108281,0.0494356193
54087657,(2020 VV1),False,2024-Feb-04 19:26,5.242436076,59169674.478718233,Earth,0.0192555078,0.0430566244
54114205,(2021 CC5),False,2024-Feb-04 09:29,20.9939153214,64928532.283358136,Earth,0.031228777,0.0698296682
54293662,(2022 PA1),False,2024-Feb-04 14:47,11.238151297,48276311.144924191,Earth,0.0130784109,0.0292442157
54342552,(2023 DB2),False,2024-Feb-04 11:47,9.1424907918,43923130.921287029,Earth,0.1058168859,0.2366137501
54349260,(2023 FG),False,2024-Feb-04 22:42,8.5071257978,54226916.213913825,Earth,0.0084441313,0.0188816516
54356041,(2023 HD4),False,2024-Feb-04 09:47,15.1601152493,65538220.466993742,Earth,0.0164647438,0.0368162863
54381323,(2023 RG3),False,2024-Feb-04 12:20,12.6845780785,59648491.992272771,Earth,0.0280902094,0.0628116177
54417743,(2020 WN24),False,2024-Feb-04 11:47,4.5388729494,51254917.93733242,Earth,0.152249185,0.3404395273
54418652,(2024 AF),False,2024-Feb-04 03:20,5.2608166012,13169702.747205046,Earth,0.0470494961,0.1052058716
54423316,(2024 BT4),False,2024-Feb-04 06:43,5.1657215056,10489977.150315355,Earth,0.0236894499,0.0529712204
54423507,(2024 CB),False,2024-Feb-04 09:05,8.4307851004,3657359.929405244,Earth,0.0165407416,0.0369862226
54423944,(2024 CZ),False,2024-Feb-04 07:14,5.5279630328,4618569.388180952,Earth,0.0126635356,0.0283165265
54425071,(2024 CN1),False,2024-Feb-04 06:58,18.4381795993,62745465.750631941,Earth,0.1082816778,0.2421251924
54426463,(2024 CJ3),False,2024-Feb-04 06:47,9.6932804606,9200437.706517999,Earth,0.0474848397,0.1061793296
54447402,(2024 LO4),False,2024-Feb-04 14:28,2.9056628698,24328134.732106403,Earth,0.0078805218,0.0176213825
2743995,743995 (2009 BB),False,2024-Feb-04 05:49,17.4922056926,69790132.207708844,Earth,0.6061149227,1.3553141694
2267720,267720 (2003 CA),True,2024-Jan-29 15:28,32.6242547648,35295191.652158589,Earth,0.4350658314,0.9728367737
3560816,(2011 FR29),False,2024-Jan-29 10:55,9.3384442533,10609397.838783215,Earth,0.1307841086,0.2924421572
3596496,(2012 BA62),False,2024-Jan-29 15:48,7.6066341103,11040846.593022231,Earth,0.0124324001,0.0277996916
3692561,(2014 TV),False,2024-Jan-29 13:34,13.0828825346,50471020.356279941,Earth,0.0350392641,0.0783501764
3702706,(2014 YS),False,2024-Jan-29 22:06,10.9549634143,10792518.706517053,Earth,0.0334622374,0.0748238376
3765007,(2016 WP48),False,2024-Jan-29 21:01,15.5098350191,61601533.504054465,Earth,0.0595052079,0.1330576898
3768024,(2017 CQ),False,2024-Jan-29 10:14,31.2761209736,60897957.996402599,Earth,0.1724070324,0.3855138443
3799273,(2018 CB2),False,2024-Jan-29 17:53,27.0445133478,64721360.281828445,Earth,0.02658,0.0594346868
3893405,(2019 WT1),False,2024-Jan-29 13:10,16.8335933463,53668079.203610536,Earth,0.0116025908,0.0259441818
54110059,(2021 CX),False,2024-Jan-29 13:27,19.3598551844,51389428.802303772,Earth,0.0066765941,0.0149293183
54236939,(2022 AT6),False,2024-Jan-29 20:42,32.1572839695,65327438.100389045,Earth,0.0600558028,0.1342888574
54240514,(2022 BU4),False,2024-Jan-29 01:50,15.6313860532,33569692.554749172,Earth,0.0096506147,0.0215794305
54360101,(2023 KJ4),False,2024-Jan-29 10:29,9.2479851394,48479811.416332602,Earth,0.0105330702,0.0235526609
54373437,(2023 MC),False,2024-Jan-29 03:47,17.4872002796,66187528.704032267,Earth,0.0197040262,0.044059542
54380194,(2023 RS),False,2024-Jan-29 04:25,7.08526288,67278439.89009265,Earth,0.000913177,0.0020419259
54423512,(2024 BC6),False,2024-Jan-29 07:22,12.1301248501,815531.232487152,Earth,0.0064055286,0.0143231974
54427935,(2024 DR),False,2024-Jan-29 07:05,15.0376898931,23504349.018267965,Earth,0.0712122941,0.1592355304
2667303,667303 (2011 FR29),False,2024-Jan-29 10:55,9.33844426,10609397.898622363,Earth,0.1301832102,0.2910985075
3309091,(2005 YO3),False,2024-Jan-31 09:14,22.9567735451,69008383.585099128,Earth,0.0253837029,0.0567596853
3402610,(2008 CH116),False,2024-Jan-31 23:42,25.1553623685,50145460.400218148,Earth,0.3720103103,0.8318403423
3726669,(2015 QK9),False,2024-Jan-31 07:28,16.2060808696,66964320.984651226,Earth,0.0263363131,0.0588897864
3748362,(2016 FC12),False,2024-Jan-31 20:03,8.2243586129,35974579.308521209,Earth,0.0302381333,0.0676145215
3781697,(2017 ST10),False,2024-Jan-31 09:52,23.7011768054,70648517.754668954,Earth,0.0055533491,0.0124176661
54051374,(2020 QZ4),False,2024-Jan-31 04:50,6.506304008,62781279.301192497,Earth,0.0211132445,0.0472106499
2613939,613939 (2008 CH116),False,2024-Jan-31 23:42,25.1553533039,50145406.844180688,Earth,0.3754524794,0.8395372662
54291601,(2022 OT1),False,2024-Jan-31 05:41,4.9382235106,10399885.184100143,Earth,0.0236894499,0.0529712204
54340712,(2023 BW9),False,2024-Jan-31 04:25,26.5748436621,40066422.644797567,Earth,0.1226182113,0.2741826558
54407411,(2023 WX1),True,2024-Jan-31 20:18,12.2490432893,36890271.087145414,Earth,0.1740022951,0.38908096
54418647,(2023 QR105),True,2024-Jan-31 02:19,18.8300503431,45787521.767532026,Earth,0.3240074354,0.7245026508
54419491,(2024 AW1),False,2024-Jan-31 12:05,4.3293634282,18148716.055803954,Earth,0.0343997255,0.0769201245
54421911,(2024 BZ1),False,2024-Jan-31 08:25,18.2927793923,23731915.951731135,Earth,0.0485909037,0.1086525639
54423048,(2024 BR3),False,2024-Jan-31 10:42,11.2862819388,4368848.536069056,Earth,0.0242412481,0.0542050786
54423510,(2024 BA6),False,2024-Jan-31 01:17,17.8193267989,43243173.925350763,Earth,0.1890405519,0.4227075246
54423785,(2024 CK),False,2024-Jan-31 08:31,7.7235850306,2335149.717019866,Earth,0.0230438467,0.0515276076
54423828,(2024 BS6),False,2024-Jan-31 03:01,11.9365039442,1911877.473722292,Earth,0.0202560601,0.0452939273
54426234,(2024 CA3),False,2024-Jan-31 04:20,24.6868857884,15791270.152560992,Earth,0.0515887466,0.1153559443
54426475,(2024 CJ4),False,2024-Jan-31 16:21,6.6032442554,20793843.898982366,Earth,0.0370301078,0.0828018383
2418896,418896 (2009 AK15),False,2024-Jan-30 00:13,13.2156080526,31355282.949490992,Earth,0.3377185972,0.7551617405
3321533,(2006 CV9),False,2024-Jan-30 15:33,9.9484173236,61332848.100043095,Earth,0.3895426161,0.8710437698
3522158,(2010 JH88),False,2024-Jan-30 04:13,28.263254878,71783381.468125752,Earth,0.6405528629,1.4323197447
3645089,(2013 NF19),True,2024-Jan-30 09:09,19.4517171036,62602926.985243205,Earth,0.1248978541,0.2792800919
3744851,(2016 DN2),False,2024-Jan-30 07:47,21.790467958,63472520.015669253,Earth,0.0110803882,0.0247765013
3799637,(2018 CW13),False,2024-Jan-30 00:10,31.3783754278,30242910.871874445,Earth,0.273246732,0.6109982675
3825510,(2018 NA),False,2024-Jan-30 10:13,19.0874406815,32969153.971319997,Earth,0.0623096019,0.1393285055
3841201,(2019 GO20),False,2024-Jan-30 01:20,14.9486631279,48330210.075662018,Earth,0.3635423218,0.8129053443
3976533,(2020 AP1),False,2024-Jan-30 03:54,9.0923672731,17244221.483272018,Earth,0.0031956189,0.007145621
54319454,(2022 UD7),False,2024-Jan-30 06:10,15.6735206646,62582760.803412743,Earth,0.0177237239,0.0396314515
54418494,(2023 XV21),False,2024-Jan-30 03:39,7.2819070804,8253616.97479314,Earth,0.049952241,0.1116966065
54419488,(2024 AT1),True,2024-Jan-30 07:03,21.3741467577,7668182.106474692,Earth,0.1165614595,0.2606393469
54421069,(2024 BF),False,2024-Jan-30 15:37,2.9871786558,14849928.547543392,Earth,0.035200998,0.0787118244
54422948,(2024 BA3),False,2024-Jan-30 11:43,5.7638429997,598735.734618444,Earth,0.004493192,0.0100470827
54423782,(2024 CG),False,2024-Jan-30 10:01,9.7732605786,1211287.206526063,Earth,0.0135692229,0.0303417048
54423836,(2024 CW),False,2024-Jan-30 23:09,33.3245519976,40117015.058694145,Earth,0.1203801767,0.2691782583
54426749,(2024 CQ5),False,2024-Jan-30 09:48,27.728786611,10698440.854653561,Earth,0.0791689667,0.1770271912
54427947,(2024 DB1),False,2024-Jan-30 09:41,19.0471576122,13965971.578433554,Earth,0.0584191154,0.1306291133
54445311,(2024 KS1),False,2024-Jan-30 22:15,5.1263650718,73588212.869508288,Earth,0.0105816886,0.023661375
2284422,284422 (2006 YD),False,2024-Feb-01 02:07,29.5183100895,69098141.065436807,Earth,0.8882904164,1.9862777548
3147314,(2003 BM4),False,2024-Feb-01 19:26,10.8616149036,3322570.562673375,Earth,0.0271991277,0.0608190985
3421513,(2008 OX1),True,2024-Feb-01 14:11,19.2747585096,33056200.454017323,Earth,0.1332155667,0.2978790628
3449749,(2009 DO111),False,2024-Feb-01 07:01,7.4790483212,46434416.961007877,Earth,0.0715409951,0.1599705282
3552665,(2010 WD9),False,2024-Feb-01 02:27,5.5427536437,62930767.486034213,Earth,0.0470494961,0.1052058716
3727180,(2015 RE36),False,2024-Feb-01 21:47,6.6928082621,63024679.867693698,Earth,0.0992098919,0.2218400624
3743901,(2016 CT246),False,2024-Feb-01 13:03,20.2038801535,64323368.223547283,Earth,0.0683211199,0.1527706684
3759008,(2016 RL17),False,2024-Feb-01 06:41,15.2099370813,61652046.511401647,Earth,0.012839703,0.0287104486
3799274,(2018 CH2),False,2024-Feb-01 13:26,11.0679762182,12312225.573471363,Earth,0.0066765941,0.0149293183
